Date,Open,Higt,Low,Close,Volume,RSI,RSISignal,CCI,CCISignal,UpDI,DownDI,ADX,PDI,MDI,WilliamsR,WilliamsD,MACD,MACDSignal,MACDOscillator,Close5ma,Close10ma,Close20ma,Close60ma,INDNB,INSNB,FNB,Call,EX,SSR
2016-01-07,65539,66564,64200,64515,148763,0.2794,0.3078,-112.43,-141.33,9.6,43.94,0.4313,0.096,0.4394,-0.9119,-0.9094,-4476.59,-3662.45,-814.15,97.76,92.02,87.96,78.22,15242,-4075,-11650,1.49,1200.6,13.8
2016-01-08,63806,64358,62940,63728,143461,0.1196,0.2702,-110.92,-135.25,8.79,46.96,0.4651,0.0879,0.4696,-0.949,-0.9292,-4642.85,-3858.53,-784.32,98.35,92.45,87.63,77.65,14548,-23751,8500,1.49,1198.1,6.59
2016-01-11,63806,64279,63255,63413,94997,0.1249,0.2411,-94.41,-127.08,8.27,44.18,0.4943,0.0827,0.4418,-0.9689,-0.949,-4745.33,-4035.89,-709.44,98.36,93.55,88.15,77.61,-1851,-9796,11686,1.49,1209.8,13.21
2016-01-12,64594,65146,62704,62861,175754,0.1233,0.2176,-81.61,-117.99,12.09,37.99,0.4974,0.1209,0.3799,-0.9898,-0.9694,-4815.57,-4191.83,-623.75,98.28,94.48,88.29,77.3,53238,-2786,-50939,1.5,1210.3,17.02
2016-01-13,63334,63413,62310,62625,182122,0.0471,0.1835,-81.84,-110.76,11.27,37.84,0.5032,0.1127,0.3784,-0.9799,-0.9747,-4834.56,-4320.37,-514.18,98.73,95.73,88.84,77.28,40304,-9967,-31483,1.5,1204,8.53
2016-01-14,61837,61837,59868,60262,213104,0.0469,0.1562,-103.01,-109.21,9.42,46.16,0.5243,0.0942,0.4616,-0.9767,-0.9757,-4982.83,-4452.86,-529.97,96.3,93.74,86.31,74.71,8930,22285,-36229,1.49,1213.4,19.97
2016-01-15,61049,61207,55220,55456,585327,0.0374,0.1324,-146.01,-116.57,6.67,55.33,0.559,0.0667,0.5533,-0.9891,-0.9824,-5425.61,-4647.41,-778.2,91.03,88.22,80.49,69.14,53255,-87482,30232,1.5,1213.4,11.17
2016-01-18,54905,58607,54905,58450,300364,0.1405,0.134,-141.38,-121.53,5.53,47.27,0.5899,0.0553,0.4727,-0.8321,-0.9072,-5471.84,-4812.3,-659.54,97.53,93.97,86.04,73.28,-49783,45916,3823,1.5,1210.9,13.04
2016-01-19,58686,58686,56008,56638,236915,0.1395,0.1351,-132.85,-123.79,5.2,41.34,0.6148,0.052,0.4134,-0.9022,-0.9047,-5590.26,-4967.89,-622.37,96.51,92.36,84.62,71.4,3289,33550,-33634,1.48,1205.9,24.66
2016-01-20,56638,57111,55299,55299,154577,0.1443,0.137,-127.54,-124.54,4.74,41.14,0.6386,0.0474,0.4114,-0.9774,-0.941,-5726.14,-5119.54,-606.6,96.64,91.67,83.94,70.19,186,3938,-3758,1.49,1214,11.99
2016-01-21,55378,65303,54826,57268,671778,0.2295,0.1555,-52.14,-110.06,32.16,25.78,0.5681,0.3216,0.2578,-0.8306,-0.8858,-5610.27,-5217.69,-392.59,101.14,96.09,88.3,73.13,20511,70822,-91342,1.49,1213.7,17.9
2016-01-22,58213,60025,57505,58371,264145,0.3279,0.19,-53.05,-98.66,28.89,23.15,0.5071,0.2889,0.2315,-0.698,-0.7919,-5367.57,-5247.66,-119.91,102.04,98.83,91.21,74.98,-18337,71000,-52816,1.48,1200.1,20.8
2016-01-25,59868,60104,58607,59238,146543,0.3465,0.2213,-31.28,-85.18,27.21,21.56,0.4549,0.2721,0.2156,-0.6241,-0.708,-5047.09,-5207.55,160.46,103.27,101.01,93.71,76.52,-4174,23750,-19523,1.48,1194.2,13.24
2016-01-26,58213,59553,57898,58607,133955,0.3372,0.2444,-38.83,-75.91,25.3,23.06,0.4004,0.253,0.2306,-0.6779,-0.693,-4788.82,-5123.8,334.98,101.47,100.66,93.96,76.14,-13649,34690,-21465,1.48,1204.2,5.75
2016-01-27,59395,60655,58922,59789,173616,0.3872,0.273,-1.05,-60.94,27.9,20.95,0.366,0.279,0.2095,-0.5263,-0.6096,-4437.6,-4986.56,548.96,101.93,103.2,96.93,78.14,-15160,34799,-19739,1.48,1202,10.17
2016-01-28,59080,61364,58922,61049,191654,0.4375,0.3059,29.84,-42.78,28.03,18.61,0.3441,0.2803,0.1861,-0.406,-0.5078,-4011.35,-4791.52,780.17,102.76,105.23,99.83,80.31,-4959,28399,-23016,1.48,1208.5,2.8
2016-01-29,61601,61601,60262,60340,128745,0.4296,0.3306,53.99,-23.43,27.35,17.39,0.3279,0.2735,0.1739,-0.4737,-0.4908,-3688.24,-4570.87,882.62,100.9,103.14,99.43,79.89,12435,21381,-33816,1.5,1199.1,11.05
2016-02-01,59080,60498,58213,60104,140176,0.4359,0.3517,24.38,-13.87,24.2,25.7,0.2882,0.242,0.257,-0.4962,-0.4935,-3411.89,-4339.07,927.18,100.21,102.44,99.45,80.19,-24216,14957,9234,1.49,1200.5,16.39
2016-02-02,59710,60498,58765,59080,74556,0.4205,0.3655,33.2,-4.45,21.99,23.35,0.2538,0.2199,0.2335,-0.594,-0.5437,-3238.17,-4118.89,880.72,98.35,100.28,98.27,79.46,10601,-7192,-3509,1.49,1207.4,12.71
2016-02-03,58686,58686,56796,57032,149410,0.4265,0.3777,-65.6,-16.68,19.3,31.02,0.251,0.193,0.3102,-0.7894,-0.6666,-3228.55,-3940.82,712.28,95.82,96.52,95.52,77.33,20904,-2527,-18469,1.49,1219.3,23.76
2016-02-04,57032,58450,57032,57898,121151,0.5677,0.4157,-52.82,-23.91,17.75,28.53,0.2486,0.1775,0.2853,-0.7068,-0.6867,-3115.13,-3775.68,660.56,98.31,97.88,97.51,79.19,-6739,15926,-9187,1.51,1202.1,33.55
2016-02-05,57977,61758,57505,60813,218013,0.5658,0.4457,71.5,-4.83,30.82,22.32,0.2368,0.3082,0.2232,-0.4286,-0.5576,-2758.23,-3572.19,813.96,103.1,102.39,102.67,83.77,-25481,14141,10395,1.47,1197.4,9.38
2016-02-11,59080,59474,58135,58213,152736,0.542,0.465,-25.43,-8.95,26.61,19.27,0.2265,0.2661,0.1927,-0.6767,-0.6172,-2654.58,-3388.67,734.09,99.33,98.18,98.72,80.88,34735,6942,-42119,1.49,1202.5,34.47
2016-02-12,58292,58686,55614,56717,160667,0.5375,0.4795,-157.05,-38.57,22.54,28.88,0.2128,0.2254,0.2888,-0.8195,-0.7183,-2662.47,-3243.43,580.96,97.56,95.96,96.68,79.58,-5930,16550,-10811,1.48,1211.7,21.43
2016-02-15,57505,59631,57111,58765,121248,0.5394,0.4915,-37.28,-38.31,23.96,24.74,0.1865,0.2396,0.2474,-0.4871,-0.6027,-2474.93,-3089.73,614.8,100.49,99.6,100.51,83.2,-19080,20989,-1909,1.48,1208.1,17.87
2016-02-16,59001,60498,58371,59868,112853,0.5394,0.5011,37.11,-23.23,25.77,22.07,0.172,0.2577,0.2207,-0.3076,-0.4552,-2211.8,-2914.14,702.34,101.69,101.67,102.43,85.42,-6161,18693,-10994,1.47,1216.6,12.98
2016-02-17,60025,61443,59001,59395,155527,0.5042,0.5017,58.33,-6.92,27.39,19.31,0.1721,0.2739,0.1931,-0.3846,-0.4199,-2018.18,-2734.95,716.77,101.37,101.03,101.28,85.34,-6632,31502,-24261,1.48,1227.1,9
2016-02-18,60813,61758,60340,61364,192706,0.5692,0.5152,122.76,19.02,25.66,16.95,0.1764,0.2566,0.1695,-0.0641,-0.242,-1686.41,-2525.24,838.83,103.62,104.16,104.37,88.68,-20383,19369,3231,1.48,1227.4,3.4
2016-02-19,61128,62231,60734,61364,63287,0.542,0.5205,123.7,39.95,26.15,15.55,0.1868,0.2615,0.1555,-0.131,-0.1865,-1407.26,-2301.65,894.39,102.02,103.76,103.96,89.22,7483,-1446,-5437,1.47,1234.4,11.56
2016-02-22,60813,60892,59395,59553,140923,0.4612,0.5087,35.48,39.06,23.25,21.37,0.1675,0.2325,0.2137,-0.4047,-0.2956,-1316.98,-2104.71,787.74,98.75,100.27,100.53,87.12,19736,-8333,-11403,1.48,1234.4,21.77
2016-02-23,59868,61049,59631,59947,128255,0.4896,0.5049,55.59,42.36,22.12,19.48,0.1537,0.2212,0.1948,-0.3452,-0.3204,-1199.81,-1923.73,723.92,99.37,100.58,100.96,88.29,-19486,5546,10250,1.49,1231.1,2.02
2016-02-24,59789,60655,59553,60183,61976,0.5021,0.5043,46.94,43.28,20.57,18.61,0.1399,0.2057,0.1861,-0.3095,-0.3149,-1075.51,-1754.09,678.58,99.51,101.09,101.21,89.23,-9603,5473,4126,1.49,1234.4,2.61
2016-02-25,60262,60577,59316,59395,60476,0.5084,0.5051,22.26,39.07,18.83,18.62,0.122,0.1883,0.1862,-0.4286,-0.3718,-1028.73,-1609.01,580.29,98.85,99.56,99.87,88.62,12075,2687,-14763,1.49,1238.8,4.02
2016-02-26,59316,59710,58922,58922,42932,0.555,0.5151,-24.09,26.44,17.75,20.43,0.115,0.1775,0.2043,-0.5001,-0.4359,-1018.08,-1490.83,472.75,98.86,98.41,99.05,88.49,-3498,-986,4555,1.5,1238.2,1
2016-02-29,59238,59947,58922,59395,63109,0.5446,0.521,-18.23,17.51,18.18,18.8,0.102,0.1818,0.188,-0.4286,-0.4323,-960.41,-1384.74,424.33,99.71,99.09,99.87,89.77,-6215,-1930,8145,1.52,1236.7,0.5
2016-03-02,59947,64673,59868,64043,346625,0.5872,0.5343,206.96,55.4,41.06,12.77,0.1584,0.4106,0.1277,-0.0695,-0.2509,-533.5,-1214.49,681,106.05,106.11,107.42,97.24,-53963,61140,-7677,1.5,1227.5,4.06
2016-03-03,64122,66485,63570,66012,237710,0.7181,0.571,246.57,93.63,44.64,10.61,0.2195,0.4464,0.1061,-0.0435,-0.1472,-35.87,-978.77,942.9,107.24,108.18,110.2,100.64,-22111,26536,-3697,1.49,1214.6,12.66
2016-03-04,65855,66957,65146,66721,161906,0.7926,0.6153,202.88,115.48,42.63,9.46,0.2751,0.4263,0.0946,-0.024,-0.0856,410.97,-700.82,1111.79,105.88,108.4,110.77,102.09,-45376,40880,8110,1.49,1203.4,6.07
2016-03-07,67509,70423,67351,69163,276188,0.7973,0.6517,204.44,133.27,53.02,7.53,0.3386,0.5302,0.0753,-0.1045,-0.0951,951.18,-370.42,1321.6,106.3,110.96,113.87,106.09,-32538,24677,7673,1.49,1201.4,6.61
2016-03-08,69793,70896,68533,69084,192907,0.7799,0.6774,158.7,138.36,48.71,6.55,0.3952,0.4871,0.0655,-0.1513,-0.1232,1357.29,-24.88,1382.16,103.1,109.16,112.62,106.24,324,-16582,15277,1.49,1206.7,9.33
2016-03-09,69399,69399,67430,68533,101956,0.7762,0.6971,108.15,132.32,43.28,12.06,0.4177,0.4328,0.1206,-0.1973,-0.1603,1616.03,303.3,1312.73,100.93,106.84,110.76,105.66,-10380,12014,-1555,1.48,1216.2,14.14
2016-03-10,68612,70187,68612,70108,97264,0.7707,0.7119,106.22,127.1,43.71,10.89,0.4422,0.4371,0.1089,-0.0658,-0.113,1925.98,627.84,1298.14,102.02,107.63,112.47,108.25,-25070,22597,3171,1.5,1203.5,18.85
2016-03-11,69478,71526,69478,71132,111394,0.7844,0.7264,103.99,122.48,46.36,9.55,0.471,0.4636,0.0955,-0.0313,-0.0721,2228.56,947.98,1280.57,102.2,107.27,112.94,110.06,-17783,24351,-6950,1.48,1193.1,10.41
2016-03-14,71448,71448,69478,69793,96536,0.8066,0.7424,84.24,114.83,40.82,8.41,0.496,0.4082,0.0841,-0.1375,-0.1048,2333.4,1225.07,1108.34,100.09,103.55,109.67,108.21,-6545,19794,-13190,1.48,1186.1,18.09
2016-03-15,69793,69793,68060,68218,117971,0.7313,0.7402,51.98,102.26,36.4,16.35,0.4805,0.364,0.1635,-0.2625,-0.1836,2263.32,1432.72,830.6,98.08,99.91,106.41,106,-5344,-5900,12244,1.48,1187.7,9.21
2016-03-16,68375,69321,66012,66642,129381,0.668,0.7258,22.18,86.24,29.4,25.12,0.4269,0.294,0.2512,-0.3875,-0.2856,2056.89,1557.55,499.34,96.33,97.23,103.4,103.74,-1815,-22157,25282,1.48,1193.3,15.04
2016-03-17,67430,69636,66957,68060,121335,0.7183,0.7243,32.39,75.47,26.24,20.91,0.385,0.2624,0.2091,-0.275,-0.2803,1984.84,1643.01,341.83,98.97,99,104.9,106.11,-21273,2621,18302,1.48,1173.3,21
2016-03-18,68927,68927,67272,67981,66158,0.7328,0.726,19.21,64.22,23.71,18.9,0.3488,0.2371,0.189,-0.2813,-0.2808,1899.47,1694.3,205.17,99.77,98.71,104.25,106.26,764,5363,-5601,1.49,1162.5,35.59
2016-03-21,68927,68927,66091,67666,108397,0.7143,0.7236,-18.95,47.59,19.91,22.54,0.3105,0.1991,0.2254,-0.3311,-0.3059,1785.81,1712.6,73.2,99.93,98.46,103.26,106.01,-21,15203,-15182,1.49,1163.5,40.02
2016-03-22,68060,68927,66957,68612,86099,0.6465,0.7082,-12.5,35.57,17.65,19.98,0.2774,0.1765,0.1998,-0.3663,-0.3361,1751.87,1720.46,31.41,101.21,99.91,103.99,107.71,2446,12489,-14735,1.49,1153.6,35.79
2016-03-23,68454,68612,67430,68297,56909,0.5819,0.6829,-33.27,21.8,16.36,18.52,0.2486,0.1636,0.1852,-0.5061,-0.4211,1680.19,1712.4,-32.22,100.26,99.48,102.86,107.48,4573,3798,-8398,1.49,1161.2,49.28
2016-03-24,67745,67903,65776,66170,115222,0.4821,0.6428,-148.27,-12.21,13.87,25.69,0.2553,0.1387,0.2569,-0.9315,-0.6763,1435.2,1656.96,-221.76,97.67,96.94,99.21,104.39,38034,-23206,-14765,1.49,1166.3,29.33
2016-03-25,66248,66564,65146,65618,67764,0.3684,0.5879,-170.88,-43.95,12.62,27.37,0.2704,0.1262,0.2737,-0.926,-0.8012,1182.88,1562.15,-379.27,97.54,96.92,97.92,103.77,12195,4707,-14347,1.49,1169.2,41.15
2016-03-28,65618,65697,64437,64988,59773,0.3539,0.5411,-177.43,-70.64,11.56,29.81,0.2932,0.1156,0.2981,-0.9223,-0.8617,921.45,1434.01,-512.56,97.38,96.67,96.55,103.06,5953,155,-5643,1.49,1166.2,32.56
2016-03-29,65067,67588,64988,66879,135957,0.4462,0.5221,-76.82,-71.88,21.8,24.82,0.2628,0.218,0.2482,-0.6555,-0.7586,856.97,1318.6,-461.63,100.74,99.68,98.81,106.25,-34341,38193,-3802,1.49,1163.8,12.7
2016-03-30,67351,67981,66642,67745,111762,0.4194,0.5016,-17.04,-60.91,22.48,22.58,0.228,0.2248,0.2258,-0.5334,-0.646,865.77,1228.03,-362.26,102.21,100.81,99.81,107.74,-13909,44668,-30704,1.51,1150.8,35.63
2016-03-31,68139,69636,67981,69636,132392,0.4518,0.4916,94.81,-29.77,30.83,19.68,0.2271,0.3083,0.1968,-0.2585,-0.4522,1013.65,1185.16,-171.51,103.98,103.38,102.33,110.75,-39330,57130,-17880,1.53,1143.5,14.92
2016-04-01,69714,69714,67194,67509,101731,0.43,0.4793,49.67,-13.88,25.75,21.58,0.2085,0.2575,0.2158,-0.4264,-0.4393,948.28,1137.78,-189.5,100.23,100.29,99.14,107.29,5914,29598,-35162,1.5,1154.2,34.9
2016-04-04,67509,68060,65933,66170,95129,0.4363,0.4707,-47.54,-20.61,22.18,26.8,0.1933,0.2218,0.268,-0.6716,-0.5555,779.45,1066.11,-286.67,97.9,98.52,97.39,105.14,21154,1925,-22961,1.46,1146.1,33.41
2016-04-05,65776,66091,64673,64673,77286,0.4384,0.4642,-129.94,-42.48,19.94,32.6,0.1996,0.1994,0.326,-0.9553,-0.7554,518.87,956.66,-437.8,96.32,96.86,95.5,102.78,18207,5206,-23704,1.49,1155.1,40.77
2016-04-06,64831,65539,64200,64279,86339,0.3737,0.4461,-130.75,-60.13,18.06,32.86,0.2118,0.1806,0.3286,-0.9857,-0.8705,277.36,820.8,-543.44,96.73,96.85,95.22,102.16,22608,6705,-28936,1.48,1156.1,37.02
2016-04-07,64515,66642,64515,65855,170646,0.4354,0.444,-63.93,-60.89,22.68,27.56,0.1965,0.2268,0.2756,-0.6999,-0.7852,210.71,698.79,-488.07,100.24,99.28,97.86,104.61,361,55090,-54893,1.48,1151.4,19.98
2016-04-08,66406,69557,65067,69242,179125,0.5403,0.4633,66.55,-35.4,33.71,20.36,0.2032,0.3371,0.2036,-0.0856,-0.4354,426.28,644.29,-218,104.84,103.81,103.04,109.82,-29667,33462,-3423,1.48,1153.8,17.21
2016-04-11,69242,76647,69242,76568,487274,0.6535,0.5013,278.98,27.47,54.31,13.6,0.2561,0.5431,0.136,-0.0063,-0.2209,1174.73,750.37,424.35,112.4,112.84,113.37,121,-170822,127306,60260,1.48,1146.5,7.84
2016-04-12,76647,78458,74992,77040,364318,0.6677,0.5346,247.3,71.44,54,11.53,0.3083,0.54,0.1153,-0.0995,-0.1602,1785.38,957.38,828,109.13,111.86,113.32,121.28,-54555,54886,-986,1.48,1145.8,16.47
2016-04-14,78143,82712,77907,82318,343434,0.7763,0.5829,220.95,101.34,58.68,8.96,0.3652,0.5868,0.0896,-0.0213,-0.0907,2664.5,1298.8,1365.7,110.93,117.05,119.71,128.85,-130209,99011,28559,1.49,1156.7,7.12
2016-04-15,82318,84288,79561,82318,235105,0.7912,0.6246,165.55,114.18,54.21,7.38,0.4179,0.5421,0.0738,-0.0981,-0.0944,3322.91,1703.62,1619.29,106.22,114.97,118.48,127.95,-3933,24803,-19771,1.48,1146.2,17.08
2016-04-18,81137,82318,79561,80349,154024,0.7559,0.6508,114.75,114.3,48.45,6.59,0.4636,0.4845,0.0659,-0.1961,-0.1452,3643.82,2091.66,1552.16,100.79,110.25,114.63,124.19,-10359,18332,-7710,1.49,1150.2,17.46
2016-04-19,81531,84682,81137,82712,260733,0.7597,0.6726,112.41,113.92,49.43,5.53,0.5083,0.4943,0.0553,-0.0962,-0.1207,4042.22,2481.77,1560.44,102.18,110.97,116.74,126.99,-46338,72664,-27149,1.48,1136.3,12.29
2016-04-20,84288,85863,81924,83894,256698,0.7622,0.6905,103.16,111.77,46.62,4.73,0.5493,0.4662,0.0473,-0.0909,-0.1058,4402.58,2865.93,1536.64,101.91,109.73,117.15,127.86,-59235,66749,-7632,1.49,1135.2,7.24
2016-04-21,85075,85863,83500,84682,183403,0.7533,0.7031,94.45,108.3,42.37,4.3,0.5849,0.4237,0.043,-0.0545,-0.0802,4697.6,3232.27,1465.33,102.28,107.88,116.91,128.17,-40904,-31372,71816,1.48,1132.9,2.04
2016-04-22,83894,85469,81531,84682,148993,0.8114,0.7247,76.08,101.86,36.05,11.11,0.5774,0.3605,0.1111,-0.0545,-0.0673,4875.21,3560.86,1314.35,101.7,105.35,115.44,127.33,-13874,-36501,50474,1.48,1143.1,8.3
2016-04-25,83500,85075,82712,85075,89726,0.855,0.7508,71.75,95.84,32.68,10.07,0.5709,0.3268,0.1007,-0.0364,-0.0519,4990.15,3846.72,1143.44,101.03,103.8,114.45,127.1,-14223,-8803,23632,1.49,1147.8,11.55
2016-04-26,83894,85075,80349,81531,156494,0.794,0.7594,45.86,85.84,26.87,17.16,0.5242,0.2687,0.1716,-0.2,-0.1259,4740.63,4025.5,715.13,97.09,98.87,108.48,121.11,-1012,-30825,31836,1.49,1151,4.36
2016-04-27,80743,85469,80349,85469,135306,0.8289,0.7733,57.97,80.27,23.39,14.05,0.4876,0.2339,0.1405,-0.0185,-0.0722,4805.25,4181.45,623.8,101.4,102.6,112.33,126.16,-32546,-8291,41607,1.48,1148.3,4.34
2016-04-28,85075,85469,83894,85075,79777,0.8097,0.7806,74.94,79.2,21.97,13.19,0.4558,0.2197,0.1319,-0.0379,-0.055,4769.69,4299.1,470.6,100.84,101.79,110.55,124.84,-8009,28408,-18898,1.48,1138.2,5.75
2016-04-29,84288,85469,81924,84682,110337,0.7753,0.7795,57.49,74.86,18.98,18.96,0.3951,0.1898,0.1896,-0.0711,-0.063,4656.13,4370.5,285.62,100.37,101.03,108.98,123.53,-11055,20711,-8799,1.5,1139.3,12.43
2016-05-02,83894,85075,82712,83500,55968,0.6583,0.7553,41.91,68.27,17.19,17.16,0.3426,0.1719,0.1716,-0.2174,-0.1402,4419.8,4380.36,39.44,99.34,99.25,106.36,121.11,-17423,10579,6265,1.48,1137.8,7.32
2016-05-03,83500,84288,81531,81924,82524,0.6062,0.7255,-37.25,47.17,15.24,20.06,0.3151,0.1524,0.2006,-0.4951,-0.3177,4058.55,4316,-257.45,97.38,97.47,103.32,118.17,2585,-4295,806,1.48,1140.2,4.56
2016-05-04,81137,82318,79561,80743,114946,0.4583,0.672,-140.35,9.66,13.49,25.99,0.3153,0.1349,0.2599,-0.8124,-0.565,3635.06,4179.81,-544.75,97.06,96.43,100.81,115.81,-12606,5722,7187,1.48,1154.3,26.1
2016-05-09,79955,80743,77749,78380,140604,0.4074,0.6191,-197.83,-31.84,11.78,30.35,0.332,0.1178,0.3035,-0.9222,-0.7436,3073.34,3958.52,-885.18,95.77,94.31,97,111.87,-4861,-36967,41087,1.48,1165.8,18.6
2016-05-10,77356,84288,77356,83894,160544,0.5714,0.6096,-63.16,-38.1,21.71,22.7,0.2907,0.2171,0.227,-0.2315,-0.4875,3038.09,3774.43,-736.35,102.7,101.04,102.68,119.09,-32771,6925,26737,1.5,1172.6,26.13
2016-05-11,83500,85075,80743,81137,102465,0.4688,0.5814,-34.97,-37.47,21.17,19.2,0.2584,0.2117,0.192,-0.5555,-0.5215,2755.91,3570.73,-814.82,99.9,98.19,98.59,114.56,-2553,-12332,15356,1.54,1167.6,17
2016-05-12,80743,82318,80349,81924,29895,0.4603,0.5572,-64.63,-42.91,19.59,19.26,0.2251,0.1959,0.1926,-0.463,-0.4923,2566.21,3369.82,-803.62,100.87,99.09,99.22,114.98,5276,-4295,-1381,1.49,1162.6,15.81
2016-05-13,80743,80743,74835,76568,452050,0.3619,0.5181,-209.78,-76.28,14.95,33.12,0.2455,0.1495,0.3312,-0.837,-0.6647,1961.07,3088.07,-1127,95.26,93.62,92.76,107.02,97220,17077,-118620,1.49,1171.4,27.2
2016-05-16,76410,76489,74126,76253,200435,0.3581,0.4861,-199.91,-101.01,13.66,32.77,0.2676,0.1366,0.3277,-0.8125,-0.7386,1439.49,2758.36,-1318.87,95.37,94.26,92.72,106.18,6291,5377,-11080,1.49,1179.7,23.32
2016-05-17,75780,76410,74441,75307,103988,0.3385,0.4566,-154.61,-111.73,12.65,30.34,0.2868,0.1265,0.3034,-0.8959,-0.8172,938.98,2394.48,-1455.51,96.25,94.18,91.96,104.47,14482,3207,-17823,1.49,1173.7,28.32
2016-05-18,74914,75701,73496,74362,106100,0.3703,0.4394,-134.99,-116.38,11.54,31.43,0.3103,0.1154,0.3143,-0.9277,-0.8724,460.75,2007.73,-1546.99,96.72,94.07,91.14,102.85,14688,1725,-16844,1.49,1182.6,42.89
2016-05-19,73811,75150,73102,73732,63174,0.2589,0.4033,-117.8,-116.66,10.55,30.39,0.3335,0.1055,0.3039,-0.9491,-0.9108,30.56,1612.3,-1581.74,97.99,94.25,90.87,101.69,4695,-5211,444,1.49,1191.7,29.16
2016-05-20,73732,74835,72472,72865,106281,0.2539,0.3734,-110.06,-115.34,9.47,30.01,0.3584,0.0947,0.3001,-0.9698,-0.9403,-375.99,1214.64,-1590.63,97.8,94.09,90.42,100.19,21206,4321,-25731,1.49,1190.2,20.53
2016-05-23,73417,75307,72865,74835,82942,0.3134,0.3614,-78.75,-108.03,10.55,26.74,0.3685,0.1055,0.2674,-0.8125,-0.8764,-533.08,865.1,-1398.18,100.83,97.08,93.43,102.55,-11512,9646,2630,1.49,1182.9,8.14
2016-05-24,74441,74520,72078,72156,138696,0.2966,0.3484,-94.64,-105.35,9.24,26.97,0.3847,0.0924,0.2697,-0.994,-0.9352,-863.79,519.32,-1383.11,98.05,95.05,90.8,98.61,22329,1677,-23942,1.49,1192.7,30.5
2016-05-25,72629,73811,72314,72787,86679,0.3304,0.3448,-83.48,-100.97,8.51,24.83,0.3987,0.0851,0.2483,-0.9454,-0.9403,-1062.71,202.91,-1265.62,99.33,96.95,92.3,99.17,-3027,5712,-2331,1.49,1182.5,22.31
2016-05-26,73574,74756,73259,73968,115766,0.3743,0.3507,-54.89,-91.76,12.38,22.4,0.384,0.1238,0.224,-0.8546,-0.8975,-1112.24,-60.12,-1052.12,100.88,99.58,94.25,100.43,-8626,6109,2517,1.49,1180.4,32.45
2016-05-27,74835,75544,74047,75229,64121,0.439,0.3684,-28.43,-79.09,15.5,20.54,0.3514,0.155,0.2054,-0.7576,-0.8275,-1037.78,-255.65,-782.13,101.94,101.46,96.49,101.78,-5959,-530,6489,1.48,1179.3,14.09
2016-05-30,75229,75229,73023,74441,94753,0.2761,0.3499,-41.49,-71.57,13.67,23.6,0.3401,0.1367,0.236,-0.8182,-0.8228,-1030.47,-410.61,-619.86,100.98,100.64,96.13,100.48,-5702,18028,-12226,1.48,1191.8,25.51
2016-05-31,74441,78616,74283,76410,996064,0.3837,0.3567,57.14,-45.83,27.3,18.61,0.32,0.273,0.1861,-0.577,-0.6999,-855.93,-499.68,-356.26,102.47,103.15,99.21,102.9,25393,71609,-96138,1.48,1191.7,2.64
2016-06-01,76410,76804,73338,75071,232138,0.3359,0.3525,28.03,-31.06,22.84,20.03,0.2861,0.2284,0.2003,-0.6546,-0.6772,-816.25,-562.99,-253.26,100.06,101.24,98,100.9,-3791,48967,-44999,1.48,1193,4.35
2016-06-02,75071,75780,73574,74047,105192,0.4238,0.3668,1.64,-24.52,20.4,17.88,0.2567,0.204,0.1788,-0.6988,-0.688,-857.54,-621.9,-235.64,98.68,99.82,97.17,99.42,-4428,-8365,12705,1.49,1186.6,11.27
2016-06-03,74362,76647,74047,76253,95139,0.5,0.3934,105.21,1.43,22.04,15.61,0.2452,0.2204,0.1561,-0.3614,-0.5247,-704.14,-638.35,-65.79,101.34,102.33,100.36,102.22,-9583,14920,-4955,1.47,1183.6,19.87
2016-06-07,75465,76253,73732,75386,133916,0.5022,0.4152,62.28,13.6,19.3,15.22,0.2283,0.193,0.1522,-0.494,-0.5094,-645.09,-639.7,-5.4,99.94,101.09,99.41,100.9,3076,12309,-15625,1.49,1162.7,20.18
2016-06-08,75386,76883,74914,75701,71397,0.5378,0.4397,103.39,31.56,20.58,13.69,0.2247,0.2058,0.1369,-0.4459,-0.4776,-566.35,-625.03,58.68,100.54,101.03,100.37,101.19,-3006,-659,3373,1.48,1156.6,17.64
2016-06-09,75938,79561,75780,77356,170521,0.5966,0.4711,181.65,61.58,29.64,11.14,0.2552,0.2964,0.1114,-0.2947,-0.3861,-366.18,-573.26,207.08,102.12,102.61,102.82,103.26,-23533,8556,14883,1.24,1156,4.54
2016-06-10,77434,78380,76410,76410,74476,0.5941,0.4957,126.86,74.63,26.72,10.05,0.2816,0.2672,0.1005,-0.4211,-0.4036,-280.65,-514.74,234.09,100.25,101.03,101.94,101.85,3953,-7180,3145,1.24,1165.5,4.01
2016-06-13,76332,76332,73811,73811,72723,0.4737,0.4913,-26.53,54.4,23.23,21.79,0.2484,0.2323,0.2179,-0.7684,-0.586,-417.76,-495.34,77.58,97.46,97.78,98.65,98.26,5343,-19135,13804,1.24,1173.4,1.78
2016-06-14,74205,76016,73968,75465,88388,0.5897,0.511,-5.47,42.43,20.6,19.32,0.2195,0.206,0.1932,-0.5652,-0.5756,-388.48,-473.97,85.49,99.63,99.83,100.92,100.27,-19522,27694,-8184,1.24,1173.2,8
2016-06-15,74677,75780,73732,75307,73096,0.5701,0.5228,-34.73,27,18.37,18.47,0.1906,0.1837,0.1847,-0.6507,-0.6131,-373.72,-453.92,80.2,99.52,99.77,100.71,99.9,-1487,7246,-5765,1.24,1173.3,5.95
